;nome;num_colecao;extras;lingua;condicao;preco_unitario
521;Magmar;(36, 102);Edition One;Português;MP;39.5
522;Magmar;(36, 102);Shadowless;Inglês;D;39.5
523;Magmar;(36, 102);Edition One;Português;HP;39.9
524;Magmar;(36, 102);;Português;M;72.0
525;Magmar;(36, 102);Edition One;Português;NM;119.9
526;Nidorino;(37, 102);;Português;MP;0.51
527;Nidorino;(37, 102);;Inglês;SP;0.85
528;Nidorino;(37, 102);;Português;MP;2.69
529;Nidorino;(37, 102);;Português;MP;5.98
530;Nidorino;(37, 102);;Português;SP;8.9
531;Nidorino;(37, 102);Edition One;Português;HP;14.9
532;Nidorino;(37, 102);;;N/A;17.09
533;Nidorino;(37, 102);;Português / Inglês;M;17.91
534;Nidorino;(37, 102);;Inglês;NM;24.9
535;Nidorino;(37, 102);;Inglês;M;26.91
536;Nidorino;(37, 102);Shadowless;Inglês;HP;39.5
537;Poliwhirl;(38, 102);;Português;HP;1.02
538;Poliwhirl;(38, 102);;Português;D;1.9
539;Poliwhirl;(38, 102);;Inglês;D;1.9
540;Poliwhirl;(38, 102);;Português;HP;1.98
541;Poliwhirl;(38, 102);;Português / Inglês;MP;2.0
542;Poliwhirl;(38, 102);;Português / Inglês;SP;2.0
543;Poliwhirl;(38, 102);;Português;HP;2.3
544;Poliwhirl;(38, 102);;Português;MP;2.47
545;Poliwhirl;(38, 102);;Português;MP;2.5
546;Poliwhirl;(38, 102);;Inglês;D;3.9
547;Poliwhirl;(38, 102);;Inglês;SP;4.1
548;Poliwhirl;(38, 102);;Inglês;SP;4.25
549;Poliwhirl;(38, 102);;Inglês;HP;4.3
550;Poliwhirl;(38, 102);;Inglês;MP;4.5
551;Poliwhirl;(38, 102);;Inglês;SP;4.7
552;Poliwhirl;(38, 102);;Português;MP;4.99
553;Poliwhirl;(38, 102);;Português;MP;5.99
554;Poliwhirl;(38, 102);;Português;MP;6.98
555;Poliwhirl;(38, 102);;Inglês;SP;7.65
556;Poliwhirl;(38, 102);;Português;SP;8.98
557;Poliwhirl;(38, 102);Edition One;Português;MP;8.99
558;Poliwhirl;(38, 102);;Inglês;SP;9.99
559;Poliwhirl;(38, 102);;Português;SP;9.99
560;Poliwhirl;(38, 102);;Português;SP;9.99
561;Poliwhirl;(38, 102);Edition One;Português;SP;10.0
562;Poliwhirl;(38, 102);Edition One;Português;SP;10.0
563;Poliwhirl;(38, 102);;Português;SP;10.79
564;Poliwhirl;(38, 102);;Português;NM;17.91
565;Poliwhirl;(38, 102);;Português;NM;19.98
566;Poliwhirl;(38, 102);Shadowless;Inglês;HP;49.5
567;Poliwhirl;(38, 102);;Português;M;59.39
568;Poliwhirl;(38, 102);;Inglês;M;67.5
569;Seel;(41, 102);;Inglês;D;0.47
570;Seel;(41, 102);;Português;HP;0.71
571;Seel;(41, 102);;Português;MP;0.79
572;Seel;(41, 102);;Português;HP;1.0
573;Seel;(41, 102);;Português;SP;1.0
574;Seel;(41, 102);;Português;MP;1.5
575;Seel;(41, 102);;Português;D;1.9
576;Seel;(41, 102);;Português;SP;2.0
577;Seel;(41, 102);;Inglês;SP;2.0
578;Seel;(41, 102);;Português / Inglês;MP;2.25
579;Seel;(41, 102);;Português;HP;2.3
580;Seel;(41, 102);;Português;MP;2.5
581;Seel;(41, 102);;Inglês;D;2.9
582;Seel;(41, 102);;Inglês;HP;3.3
583;Seel;(41, 102);;Inglês;MP;3.5
584;Seel;(41, 102);;Português;MP;3.99
585;Seel;(41, 102);;Inglês;MP;3.99
586;Seel;(41, 102);;Inglês;SP;4.99
587;Seel;(41, 102);;Português;SP;8.99
588;Seel;(41, 102);;Português;MP;9.98
589;Seel;(41, 102);;Português / Inglês;SP;10.35
590;Seel;(41, 102);Shadowless;Inglês;HP;12.5
591;Seel;(41, 102);;Inglês;SP;12.9
592;Seel;(41, 102);Edition One;Português / Inglês;SP;38.25
593;Seel;(41, 102);Edition One;Português;MP;43.61
594;Seel;(41, 102);;Inglês;NM;49.5
595;Seel;(41, 102);;Português;M;
596;Seel;(41, 102);Shadowless;Inglês;SP;59.5
597;Seel;(41, 102);Edition One;Português;SP;72.11
598;Seel;(41, 102);Edition One;Português;M;112.5
599;Seel;(41, 102);Shadowless;Inglês;NM;450.0
600;Abra;(43, 102);;Português;HP;0.1
601;Abra;(43, 102);;Inglês;HP;0.1
602;Abra;(43, 102);;Português;D;0.1
603;Abra;(43, 102);;Português / Inglês;HP;0.4
604;Abra;(43, 102);;Português;MP;0.5
605;Abra;(43, 102);;Inglês;MP;0.5
606;Abra;(43, 102);;Inglês;D;0.5
607;Abra;(43, 102);;Português;MP;0.5
608;Abra;(43, 102);;Português;MP;0.85
609;Abra;(43, 102);;Português;HP;0.9
610;Abra;(43, 102);;Inglês;HP;0.9
611;Abra;(43, 102);;Português;HP;0.99
612;Abra;(43, 102);;Português;MP;1.0
613;Abra;(43, 102);;Português;MP;1.0
614;Abra;(43, 102);;Português;SP;1.2
615;Abra;(43, 102);;Português;SP;1.25
616;Abra;(43, 102);;Inglês;SP;1.28
617;Abra;(43, 102);;Português;HP;1.3
618;Abra;(43, 102);;Inglês;MP;1.4
619;Abra;(43, 102);;Português;MP;1.5
620;Abra;(43, 102);Edition One;Português;D;1.7
621;Abra;(43, 102);;Inglês;HP;3.3
622;Abra;(43, 102);;Inglês;MP;3.5
623;Abra;(43, 102);;Português / Inglês;MP;4.0
624;Abra;(43, 102);;Português;MP;4.99
625;Abra;(43, 102);;Português;SP;9.9
626;Abra;(43, 102);;Português;SP;9.99
627;Abra;(43, 102);;Inglês;NM;13.95
628;Abra;(43, 102);;Português;NM;15.9
629;Abra;(43, 102);Shadowless;Inglês;HP;19.5
630;Abra;(43, 102);Edition One;Português;D;19.9
631;Abra;(43, 102);Edition One;Português;MP;21.25
632;Abra;(43, 102);Edition One;Português;HP;23.9
633;Abra;(43, 102);;Inglês;M;26.91
634;Abra;(43, 102);;Português;M;26.91
635;Abra;(43, 102);;Inglês;M;32.39
636;Abra;(43, 102);Edition One;Português;SP;46.75
637;Abra;(43, 102);Edition One;Português;M;112.5
638;Abra;(43, 102);Edition One;Português;M;135.0
639;Bulbasaur;(44, 102);;Português / Inglês;D;0.14
640;Bulbasaur;(44, 102);;Português;D;0.25
641;Bulbasaur;(44, 102);;Português;D;0.25
642;Bulbasaur;(44, 102);;Português;D;0.26
643;Bulbasaur;(44, 102);;Português / Inglês;HP;0.34
644;Bulbasaur;(44, 102);;Português;HP;0.45
645;Bulbasaur;(44, 102);;Português;D;0.5
646;Bulbasaur;(44, 102);;Português;HP;0.53
647;Bulbasaur;(44, 102);;Inglês;MP;0.85
648;Bulbasaur;(44, 102);;Português;MP;1.0
649;Bulbasaur;(44, 102);;Português;HP;1.3
650;Bulbasaur;(44, 102);;Português;MP;1.49
651;Bulbasaur;(44, 102);;Português;MP;1.5
652;Bulbasaur;(44, 102);;Português;SP;1.7
653;Bulbasaur;(44, 102);;Português;SP;1.7
654;Bulbasaur;(44, 102);;Português;MP;1.9
655;Bulbasaur;(44, 102);;Português / Inglês;MP;2.0
656;Bulbasaur;(44, 102);;Português / Inglês;MP;2.0
657;Bulbasaur;(44, 102);;Português;SP;2.5
658;Bulbasaur;(44, 102);;Inglês;SP;2.55
659;Bulbasaur;(44, 102);;Português;MP;2.69
660;Bulbasaur;(44, 102);;Inglês;D;3.9
661;Bulbasaur;(44, 102);;Português;HP;3.98
662;Bulbasaur;(44, 102);;Português;MP;4.05
663;Bulbasaur;(44, 102);;Inglês;HP;4.3
664;Bulbasaur;(44, 102);;Português;MP;5.39
665;Bulbasaur;(44, 102);;Português;SP;11.69
666;Bulbasaur;(44, 102);;Português;SP;17.09
667;Bulbasaur;(44, 102);;Português;MP;19.9
668;Bulbasaur;(44, 102);;Japonês;MP;19.9
669;Bulbasaur;(44, 102);;Português / Inglês;NM;25.2
670;Bulbasaur;(44, 102);Edition One;Português;D;26.78
671;Bulbasaur;(44, 102);Edition One;Português;MP;29.0
672;Bulbasaur;(44, 102);;Português;SP;29.9
673;Bulbasaur;(44, 102);;Inglês;SP;29.9
674;Bulbasaur;(44, 102);;Português;NM;39.98
675;Bulbasaur;(44, 102);;Português;M;72.0
676;Bulbasaur;(44, 102);Edition One;Português;MP;78.9
677;Bulbasaur;(44, 102);Edition One;Português;HP;99.9
678;Bulbasaur;(44, 102);Edition One;Português;MP;105.9
679;Bulbasaur;(44, 102);Edition One;Português;SP;117.9
680;Bulbasaur;(44, 102);Edition One;Português;SP;119.9
681;Bulbasaur;(44, 102);Edition One;Português;SP;233.61
682;Caterpie;(45, 102);;Inglês;D;0.17
683;Caterpie;(45, 102);Alterada;Inglês;NM;0.32
684;Caterpie;(45, 102);;Inglês;SP;0.43
685;Caterpie;(45, 102);;Português;MP;0.5
686;Caterpie;(45, 102);;Inglês;MP;0.75
687;Caterpie;(45, 102);;Português;D;0.9
688;Caterpie;(45, 102);;Português;MP;1.0
689;Caterpie;(45, 102);;Português;HP;1.3
690;Caterpie;(45, 102);;Português;MP;1.5
691;Caterpie;(45, 102);;Inglês;D;1.9
692;Caterpie;(45, 102);;Português / Inglês;MP;2.0
693;Caterpie;(45, 102);;Inglês;MP;2.5
694;Caterpie;(45, 102);;Inglês;SP;2.7
695;Caterpie;(45, 102);;Português;HP;2.98
696;Caterpie;(45, 102);;Português;MP;3.98
697;Caterpie;(45, 102);;Português;SP;4.98
698;Caterpie;(45, 102);;Japonês;NM;8.09
699;Caterpie;(45, 102);Edition One;Português;HP;9.9
700;Caterpie;(45, 102);;Português;SP;9.99
701;Caterpie;(45, 102);;Português;NM;11.9
702;Caterpie;(45, 102);Edition One;Português;SP;12.5
703;Caterpie;(45, 102);;Português / Inglês;NM;14.31
704;Caterpie;(45, 102);;Português;NM;19.9
705;Caterpie;(45, 102);;Português / Inglês;M;23.39
706;Caterpie;(45, 102);Edition One;Português;SP;24.9
707;Caterpie;(45, 102);;Inglês;NM;25.9
708;Caterpie;(45, 102);Edition One;Português;MP;30.0
709;Caterpie;(45, 102);;Português;M;44.91
710;Caterpie;(45, 102);;Inglês;M;45.81
711;Caterpie;(45, 102);Edition One;Português;MP;49.9
712;Caterpie;(45, 102);Edition One;Português;SP;69.9
713;Caterpie;(45, 102);Edition One;Português;SP;109.5
714;Caterpie;(45, 102);Edition One;Português;NM;119.9
715;Caterpie;(45, 102);Edition One;Português;SP;129.11
716;Charmander;(46, 102);;Português / Inglês;D;0.21
717;Charmander;(46, 102);;Inglês;D;0.25
718;Charmander;(46, 102);;Português;D;0.25
719;Charmander;(46, 102);;Português;D;0.25
720;Charmander;(46, 102);;Português;D;0.35
721;Charmander;(46, 102);;Português / Inglês;HP;0.4
722;Charmander;(46, 102);;Português;HP;0.4
723;Charmander;(46, 102);;Português;HP;0.45
724;Charmander;(46, 102);;Português;D;0.47
725;Charmander;(46, 102);;Português;MP;0.5
726;Charmander;(46, 102);;Português;MP;0.5
727;Charmander;(46, 102);;Português;HP;0.71
728;Charmander;(46, 102);;Português / Inglês;HP;0.75
729;Charmander;(46, 102);;Português;MP;1.37
730;Charmander;(46, 102);;Português;HP;1.39
731;Charmander;(46, 102);;Português;D;1.9
732;Charmander;(46, 102);;Inglês;MP;1.98
733;Charmander;(46, 102);;Português;MP;1.99
734;Charmander;(46, 102);;Português;HP;2.3
735;Charmander;(46, 102);;Português;SP;2.3
736;Charmander;(46, 102);;Português;SP;2.39
737;Charmander;(46, 102);;Português;MP;2.5
738;Charmander;(46, 102);;Português;HP;2.5
739;Charmander;(46, 102);;Português;SP;2.7
740;Charmander;(46, 102);;Inglês;MP;2.99
741;Charmander;(46, 102);;Inglês;SP;3.4
742;Charmander;(46, 102);;Inglês;D;3.9
743;Charmander;(46, 102);;Português;HP;3.98
744;Charmander;(46, 102);;Português;MP;4.5
745;Charmander;(46, 102);;Português;SP;5.5
746;Charmander;(46, 102);;Inglês;MP;5.5
747;Charmander;(46, 102);;Inglês;HP;5.9
748;Charmander;(46, 102);;Inglês;SP;7.19
749;Charmander;(46, 102);;Português;MP;7.99
750;Charmander;(46, 102);;Inglês;MP;7.99
751;Charmander;(46, 102);;Inglês;MP;8.9
752;Charmander;(46, 102);;Português;NM;8.9
753;Charmander;(46, 102);;Português;NM;8.9
754;Charmander;(46, 102);;Português;SP;8.99
755;Charmander;(46, 102);;Português;SP;11.99
756;Charmander;(46, 102);;Português;SP;12.9
757;Charmander;(46, 102);;Inglês;SP;19.9
758;Charmander;(46, 102);;Italiano;M;26.91
759;Charmander;(46, 102);;Português / Inglês;NM;26.91
760;Charmander;(46, 102);;Português;SP;29.9
761;Charmander;(46, 102);;Português;SP;29.91
762;Charmander;(46, 102);;Italiano;M;41.39
763;Charmander;(46, 102);;Português;NM;45.9
764;Charmander;(46, 102);;Português;NM;49.9
765;Charmander;(46, 102);;Português;NM;49.95
766;Charmander;(46, 102);;Inglês;NM;79.99
767;Charmander;(46, 102);;Italiano;M;81.0
768;Charmander;(46, 102);Edition One;Português;MP;85.0
769;Charmander;(46, 102);Shadowless;Inglês;HP;99.5
770;Charmander;(46, 102);;Português;M;108.0
771;Charmander;(46, 102);Edition One;Português;M;225.0
772;Diglett;(47, 102);;Português;D;0.1
773;Diglett;(47, 102);;Inglês;D;0.15
774;Diglett;(47, 102);;Português;D;0.15
775;Diglett;(47, 102);;Português / Inglês;HP;0.17
776;Diglett;(47, 102);;Português / Inglês;MP;0.2
777;Diglett;(47, 102);;Português;D;0.2
778;Diglett;(47, 102);;Português;HP;0.25
779;Diglett;(47, 102);;Português;MP;0.25
780;Diglett;(47, 102);;Português;MP;0.35
781;Diglett;(47, 102);;Português;D;0.35
782;Diglett;(47, 102);;Inglês;D;0.35
783;Diglett;(47, 102);;Português;HP;0.4
784;Diglett;(47, 102);;Inglês;HP;0.4
785;Diglett;(47, 102);;Português;MP;0.4
786;Diglett;(47, 102);;Português;HP;0.45
787;Diglett;(47, 102);;Português;HP;0.5
788;Diglett;(47, 102);;Português;MP;0.5
789;Diglett;(47, 102);;Inglês;MP;0.5
790;Diglett;(47, 102);;Português;HP;0.51
791;Diglett;(47, 102);;Português;MP;0.63
792;Diglett;(47, 102);;Inglês;MP;0.63
793;Diglett;(47, 102);;Português;D;0.9
794;Diglett;(47, 102);;Português;D;0.9
795;Diglett;(47, 102);;Inglês;SP;0.95
796;Diglett;(47, 102);;Português;MP;0.98
797;Diglett;(47, 102);;Inglês;MP;0.98
798;Diglett;(47, 102);;Português;SP;0.99
799;Diglett;(47, 102);;Português;HP;1.0
800;Diglett;(47, 102);;Português;MP;1.13
801;Diglett;(47, 102);;Português;HP;1.3
802;Diglett;(47, 102);;Inglês;SP;1.49
803;Diglett;(47, 102);;Português;MP;1.5
804;Diglett;(47, 102);;Português;SP;1.7
805;Diglett;(47, 102);;Inglês;D;1.9
806;Diglett;(47, 102);;Português;SP;2.0
807;Diglett;(47, 102);;Inglês;MP;2.0
808;Diglett;(47, 102);;Português / Inglês;SP;2.25
809;Diglett;(47, 102);;Inglês;HP;2.3
810;Diglett;(47, 102);;Inglês;MP;2.5
811;Diglett;(47, 102);;Inglês;SP;2.7
812;Diglett;(47, 102);;Português;MP;3.0
813;Diglett;(47, 102);;Português;SP;3.98
814;Diglett;(47, 102);;Português;SP;3.98
815;Diglett;(47, 102);;Inglês;SP;3.98
816;Diglett;(47, 102);;Português;NM;7.98
817;Diglett;(47, 102);;Inglês;NM;7.98
818;Diglett;(47, 102);;Português;NM;13.95
819;Diglett;(47, 102);Edition One;Português;D;16.9
820;Diglett;(47, 102);;Português;NM;19.9
821;Diglett;(47, 102);;Português;M;23.39
822;Diglett;(47, 102);;Inglês;M;26.91
823;Diglett;(47, 102);;Português;M;31.5
824;Diglett;(47, 102);;Inglês;M;40.5
825;Diglett;(47, 102);Edition One;Português;SP;59.9
826;Diglett;(47, 102);Edition One;Português;SP;65.46
827;Diglett;(47, 102);Edition One;Português;M;67.5
828;Diglett;(47, 102);Edition One;Português;NM;78.9
829;Diglett;(47, 102);Edition One;Português;M;80.1
830;Drowzee;(49, 102);;Português;D;0.17
831;Drowzee;(49, 102);;Inglês;MP;0.2
832;Drowzee;(49, 102);;Português;MP;0.3
833;Drowzee;(49, 102);;Português;SP;0.4
834;Drowzee;(49, 102);;Inglês;SP;0.5
835;Drowzee;(49, 102);;Português;HP;0.51
836;Drowzee;(49, 102);;Português / Inglês;MP;0.77
837;Drowzee;(49, 102);;Português;D;0.9
838;Drowzee;(49, 102);;Português;MP;0.98
839;Drowzee;(49, 102);;Inglês;MP;0.98
840;Drowzee;(49, 102);;Português;MP;1.0
841;Drowzee;(49, 102);;Português;HP;1.0
842;Drowzee;(49, 102);;Português;SP;1.0
843;Drowzee;(49, 102);;Português;HP;1.3
844;Drowzee;(49, 102);;Português;MP;1.5
845;Drowzee;(49, 102);;Inglês;D;1.9
846;Drowzee;(49, 102);;Inglês;SP;2.3
847;Drowzee;(49, 102);;Inglês;MP;2.5
848;Drowzee;(49, 102);;Português;SP;2.98
849;Drowzee;(49, 102);;Inglês;SP;2.98
850;Drowzee;(49, 102);;Português;MP;2.99
851;Drowzee;(49, 102);;Português;MP;4.0
852;Drowzee;(49, 102);;Português;SP;4.99
853;Drowzee;(49, 102);;Inglês;SP;4.99
854;Drowzee;(49, 102);;Português / Inglês;SP;6.29
855;Drowzee;(49, 102);;Português;SP;8.09
856;Drowzee;(49, 102);;Português;NM;9.98
857;Drowzee;(49, 102);Shadowless;Inglês;HP;12.5
858;Drowzee;(49, 102);;Português / Inglês;NM;14.31
859;Drowzee;(49, 102);;Inglês;NM;23.39
860;Drowzee;(49, 102);;Português;NM;26.91
861;Drowzee;(49, 102);Edition One;Português;MP;34.0
862;Drowzee;(49, 102);;Português;M;36.0
863;Drowzee;(49, 102);;Inglês;M;54.0
864;Drowzee;(49, 102);Edition One;Português;SP;89.9
865;Drowzee;(49, 102);Edition One;Português;M;90.0
866;Drowzee;(49, 102);Edition One;Português;NM;119.9
867;Drowzee;(49, 102);Edition One;Português;M;135.0
868;Gastly;(50, 102);;Português;D;0.1
869;Gastly;(50, 102);;Português;HP;0.15
870;Gastly;(50, 102);;Português;HP;0.17
871;Gastly;(50, 102);;Português;MP;0.2
872;Gastly;(50, 102);;Português;D;0.31
873;Gastly;(50, 102);;Português;MP;0.4
874;Gastly;(50, 102);;Português;MP;0.45
875;Gastly;(50, 102);;Português;HP;0.5
876;Gastly;(50, 102);;Português;D;0.9
877;Gastly;(50, 102);;Português;MP;0.98
878;Gastly;(50, 102);;Português;HP;1.3
879;Gastly;(50, 102);;Português;MP;1.5
880;Gastly;(50, 102);;Português;MP;1.5
881;Gastly;(50, 102);;Português;MP;2.0
882;Gastly;(50, 102);;Inglês;HP;2.3
883;Gastly;(50, 102);;Inglês;SP;2.7
884;Gastly;(50, 102);;Português;SP;4.95
885;Gastly;(50, 102);;Português;SP;5.98
886;Gastly;(50, 102);;Português / Inglês;SP;7.19
887;Gastly;(50, 102);;Inglês;MP;7.99
888;Gastly;(50, 102);;Português;MP;7.99
889;Gastly;(50, 102);;Português;SP;8.01
890;Gastly;(50, 102);;Português;NM;9.98
891;Gastly;(50, 102);;Português;SP;9.99
892;Gastly;(50, 102);;Inglês;SP;9.99
893;Gastly;(50, 102);Edition One;Português;HP;11.9
894;Gastly;(50, 102);Edition One;Português;MP;12.9
895;Gastly;(50, 102);;Português;NM;13.95
896;Gastly;(50, 102);;Português / Inglês;NM;14.31
897;Gastly;(50, 102);;Inglês;SP;25.9
898;Gastly;(50, 102);;Português;M;49.95
899;Koffing;(51, 102);;Português;D;0.15
900;Koffing;(51, 102);;Português;D;0.2
901;Koffing;(51, 102);;Português;HP;0.23
902;Koffing;(51, 102);;Inglês;HP;0.34
903;Koffing;(51, 102);Edition One;Português;HP;0.41
904;Koffing;(51, 102);;Inglês;MP;0.43
905;Koffing;(51, 102);;Português;HP;0.51
906;Koffing;(51, 102);;Português;D;0.9
907;Koffing;(51, 102);;Português;HP;0.98
908;Koffing;(51, 102);;Inglês;SP;1.0
909;Koffing;(51, 102);;Português;SP;1.0
910;Koffing;(51, 102);;Inglês;MP;1.13
911;Koffing;(51, 102);;Português;HP;1.3
912;Koffing;(51, 102);;Português;MP;1.5
913;Koffing;(51, 102);;Português;SP;1.7
914;Koffing;(51, 102);;Português;MP;1.98
915;Koffing;(51, 102);;Inglês;MP;1.98
916;Koffing;(51, 102);;Português / Inglês;SP;2.25
917;Koffing;(51, 102);;Inglês;HP;2.3
918;Koffing;(51, 102);;Inglês;NM;2.34
919;Koffing;(51, 102);;Inglês;MP;2.5
920;Koffing;(51, 102);;Inglês;SP;2.55
921;Koffing;(51, 102);;Português / Inglês;SP;2.69
922;Koffing;(51, 102);;Inglês;SP;2.7
923;Koffing;(51, 102);;Português;SP;3.98
924;Koffing;(51, 102);;Inglês;SP;3.98
925;Koffing;(51, 102);;Português;NM;5.98
926;Koffing;(51, 102);;Inglês;NM;5.98
927;Koffing;(51, 102);;Português;NM;6.75
928;Koffing;(51, 102);;Português / Inglês;NM;8.99
929;Koffing;(51, 102);;Inglês;SP;12.99
930;Koffing;(51, 102);Edition One;Português;D;17.9
931;Koffing;(51, 102);;Português;M;17.99
932;Koffing;(51, 102);;Japonês;SP;19.99
933;Koffing;(51, 102);;Inglês;M;26.91
934;Koffing;(51, 102);;Português;M;31.5
935;Koffing;(51, 102);Edition One;Português;SP;35.9
936;Koffing;(51, 102);Edition One;Português;NM;38.9
937;Koffing;(51, 102);Edition One;Português;NM;39.9
938;Koffing;(51, 102);;Inglês;M;45.0
939;Koffing;(51, 102);Edition One;Português;SP;79.0
940;Machop;(52, 102);;Português;HP;0.09
941;Machop;(52, 102);;Português;HP;0.1
942;Machop;(52, 102);;Português;MP;0.13
943;Machop;(52, 102);;Português;D;0.14
944;Machop;(52, 102);;Inglês;HP;0.15
945;Machop;(52, 102);;Português;MP;0.2
946;Machop;(52, 102);;Inglês;HP;0.2
947;Machop;(52, 102);;Português;MP;0.2
948;Machop;(52, 102);;Português;D;0.23
949;Machop;(52, 102);;Inglês;MP;0.3
950;Machop;(52, 102);;Inglês;SP;0.43
951;Machop;(52, 102);;Português;HP;0.45
952;Machop;(52, 102);;Português / Inglês;NM;0.49
953;Machop;(52, 102);;Inglês;SP;0.5
954;Machop;(52, 102);;Português;HP;0.5
955;Machop;(52, 102);;Português;HP;0.51
956;Machop;(52, 102);;Inglês;HP;0.51
957;Machop;(52, 102);;Português;MP;0.63
958;Machop;(52, 102);;Inglês;MP;0.63
959;Machop;(52, 102);;Português;MP;0.68
960;Machop;(52, 102);;Português;D;0.9
961;Machop;(52, 102);;Português;HP;0.98
962;Machop;(52, 102);;Português;MP;1.0
963;Machop;(52, 102);;Português;MP;1.0
964;Machop;(52, 102);;Inglês;MP;1.0
965;Machop;(52, 102);;Português / Inglês;SP;1.06
966;Machop;(52, 102);;Português / Inglês;MP;1.08
967;Machop;(52, 102);;Português;HP;1.3
968;Machop;(52, 102);;Português;MP;1.5
969;Machop;(52, 102);;Português;SP;1.7
970;Machop;(52, 102);;Português / Inglês;SP;1.79
971;Machop;(52, 102);;Alemão;SP;1.98
972;Machop;(52, 102);;Português;MP;1.98
973;Machop;(52, 102);;Inglês;MP;1.98
974;Machop;(52, 102);;Português / Inglês;MP;1.98
975;Machop;(52, 102);;Português;MP;2.0
976;Machop;(52, 102);;Inglês;HP;2.3
977;Machop;(52, 102);;Inglês;MP;2.5
978;Machop;(52, 102);;Inglês;SP;2.7
979;Machop;(52, 102);;Português / Inglês;SP;3.59
980;Machop;(52, 102);;Inglês;SP;3.59
981;Machop;(52, 102);;Português;MP;3.99
982;Machop;(52, 102);;Português;SP;4.9
983;Machop;(52, 102);;Inglês;SP;4.9
984;Machop;(52, 102);;Português;SP;4.99
985;Machop;(52, 102);;Inglês;SP;4.99
986;Machop;(52, 102);Edition One;Português;HP;7.0
987;Machop;(52, 102);Edition One;Português;HP;7.0
988;Machop;(52, 102);Shadowless;Inglês;MP;7.5
989;Machop;(52, 102);;Português / Inglês;NM;8.09
990;Machop;(52, 102);Shadowless;Inglês;MP;9.5
991;Machop;(52, 102);;Português;NM;9.9
992;Machop;(52, 102);;Português;SP;9.9
993;Machop;(52, 102);;Português;NM;9.98
994;Machop;(52, 102);;Português;NM;11.25
995;Machop;(52, 102);Edition One;Português;MP;12.9
996;Machop;(52, 102);Edition One;Português;SP;15.0
997;Machop;(52, 102);;Inglês;NM;25.9
998;Machop;(52, 102);;Inglês;M;35.91
999;Machop;(52, 102);Edition One;Português;M;49.9
1000;Machop;(52, 102);Edition One;Português;SP;58.9
1001;Magnemite;(53, 102);;Português;D;0.2
1002;Magnemite;(53, 102);;Português / Inglês;HP;0.23
1003;Magnemite;(53, 102);;Português;MP;0.4
1004;Magnemite;(53, 102);;Português / Inglês;SP;0.5
1005;Magnemite;(53, 102);;Português;HP;0.51
1006;Magnemite;(53, 102);;Português;MP;0.53
1007;Magnemite;(53, 102);;Português;D;0.9
1008;Magnemite;(53, 102);;Português;SP;0.9
1009;Magnemite;(53, 102);;Inglês;NM;1.0
1010;Magnemite;(53, 102);;Inglês;SP;1.08
1011;Magnemite;(53, 102);;Português;HP;1.3
1012;Magnemite;(53, 102);;Português;MP;1.5
1013;Magnemite;(53, 102);;Português;SP;1.7
1014;Magnemite;(53, 102);;Português;MP;1.79
1015;Magnemite;(53, 102);;Inglês;D;1.9
1016;Magnemite;(53, 102);;Português;HP;1.98
1017;Magnemite;(53, 102);;Português / Inglês;MP;2.0
1018;Magnemite;(53, 102);;Inglês;HP;2.3
1019;Magnemite;(53, 102);;Inglês;MP;2.5
1020;Magnemite;(53, 102);;Inglês;SP;2.7
1021;Magnemite;(53, 102);;Português;SP;3.59
1022;Magnemite;(53, 102);;Português;SP;4.49
1023;Magnemite;(53, 102);;Português;MP;4.9
1024;Magnemite;(53, 102);;Inglês;MP;4.9
1025;Magnemite;(53, 102);;Português;SP;7.9
1026;Magnemite;(53, 102);;Português;NM;9.89
1027;Magnemite;(53, 102);;Português;NM;11.69
1028;Magnemite;(53, 102);;Inglês;NM;14.39
1029;Magnemite;(53, 102);Edition One;Português;D;20.0
1030;Magnemite;(53, 102);;Português;M;23.39
1031;Magnemite;(53, 102);;Português;NM;25.9
1032;Magnemite;(53, 102);;Inglês;M;35.91
1033;Magnemite;(53, 102);Edition One;Português;MP;49.0
1034;Magnemite;(53, 102);;Português;M;59.39
1035;Magnemite;(53, 102);Edition One;Português;NM;59.9
1036;Magnemite;(53, 102);;Português;M;62.91
1037;Magnemite;(53, 102);Edition One;Português;HP;69.9
1038;Magnemite;(53, 102);;Inglês;M;72.0
1039;Magnemite;(53, 102);Edition One;Português;SP;79.0
1040;Magnemite;(53, 102);Edition One;Português;M;81.0
1041;Magnemite;(53, 102);Edition One;Português;M;119.9
1042;Magnemite;(53, 102);Edition One;Português;M;135.0
1043;Metapod;(54, 102);;Português;HP;0.23
1044;Metapod;(54, 102);;Português;D;0.25
1045;Metapod;(54, 102);;Português;HP;0.5
1046;Metapod;(54, 102);;Inglês;SP;0.75
1047;Metapod;(54, 102);;Português;MP;1.0
1048;Metapod;(54, 102);;Português;HP;1.3
1049;Metapod;(54, 102);;Português;MP;1.5
1050;Metapod;(54, 102);;Inglês;SP;2.5
1051;Metapod;(54, 102);;Inglês;MP;2.5
1052;Metapod;(54, 102);;Inglês;HP;2.5
1053;Metapod;(54, 102);;Português;SP;5.31
1054;Metapod;(54, 102);Edition One;Português;D;7.9
1055;Metapod;(54, 102);;Português;NM;7.98
1056;Metapod;(54, 102);Edition One;Português;HP;8.9
1057;Metapod;(54, 102);;Português;SP;9.9
1058;Metapod;(54, 102);Edition One;Português;MP;9.9
